source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
yellow_pages_1_24121,yelp_2_1126,yellow_pages_1__yelp_2,True,bootstrap,,,,,,,,,,,
yellow_pages_1_27838,yelp_3_9917,yellow_pages_1__yelp_3,True,bootstrap,,,,,,,,,,,
yellow_pages_1_3175,zomato_2_3513,yellow_pages_1__zomato_2,True,bootstrap,,,,,,,,,,,
yelp_2_2152,yelp_3_1852,yelp_2__yelp_3,True,bootstrap,,,,,,,,,,,
yelp_2_592,zomato_2_596,yelp_2__zomato_2,True,bootstrap,,,,,,,,,,,
yelp_3_1950,zomato_2_2587,yelp_3__zomato_2,True,bootstrap,,,,,,,,,,,
yellow_pages_1_2003,yelp_2_1384,yellow_pages_1__yelp_2,False,bootstrap,,,,,,,,,,,
yellow_pages_1_13196,yelp_3_4763,yellow_pages_1__yelp_3,False,bootstrap,,,,,,,,,,,
yellow_pages_1_2003,zomato_2_1730,yellow_pages_1__zomato_2,False,bootstrap,,,,,,,,,,,
yelp_2_915,yelp_3_2843,yelp_2__yelp_3,False,bootstrap,,,,,,,,,,,
yelp_2_3816,zomato_2_1469,yelp_2__zomato_2,False,bootstrap,,,,,,,,,,,
yelp_3_2131,zomato_2_6279,yelp_3__zomato_2,False,bootstrap,,,,,,,,,,,
yelp_2_152,yelp_3_6768,yelp_2__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yelp_2_3515,zomato_2_5795,yelp_2__zomato_2,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yellow_pages_1_19988,yelp_3_6926,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, False, False, True)",,
yellow_pages_1_11862,yelp_3_4133,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,
yellow_pages_1_4764,yelp_3_1109,yellow_pages_1__yelp_3,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,
yelp_2_1442,yelp_3_8677,yelp_2__yelp_3,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
yelp_2_648,yelp_3_8255,yelp_2__yelp_3,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,
yellow_pages_1_21771,yelp_3_7871,yellow_pages_1__yelp_3,True,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,
yelp_2_763,yelp_3_5390,yelp_2__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yellow_pages_1_24779,yelp_3_8060,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,
yellow_pages_1_21087,yelp_3_7672,yellow_pages_1__yelp_3,True,True,0.4,,,,,,,0.4,"(True, True, False, True, False)",,
yellow_pages_1_14500,yelp_3_4505,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yellow_pages_1_15602,yelp_3_5231,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, False, True, True, True)",,
yellow_pages_1_8094,yelp_3_2115,yellow_pages_1__yelp_3,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,
yellow_pages_1_17783,yelp_3_6556,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,
yellow_pages_1_26507,yelp_3_9259,yellow_pages_1__yelp_3,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
yellow_pages_1_8433,zomato_2_1106,yellow_pages_1__zomato_2,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yellow_pages_1_27889,yelp_3_9176,yellow_pages_1__yelp_3,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
yellow_pages_1_13129,yelp_3_4104,yellow_pages_1__yelp_3,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
yelp_2_3536,yelp_3_3430,yelp_2__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yellow_pages_1_14527,yelp_3_4410,yellow_pages_1__yelp_3,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
yellow_pages_1_27316,yelp_3_9856,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.16666666666666666,6.0
yellow_pages_1_4753,yelp_2_2127,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_25354,yelp_3_8249,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
yelp_2_3529,yelp_3_6653,yelp_2__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yelp_2_3517,zomato_2_6201,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
yellow_pages_1_27316,yelp_3_9635,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0
yellow_pages_1_13675,yelp_3_4356,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yelp_2_20,zomato_2_617,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_20933,zomato_2_2083,yellow_pages_1__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
yelp_2_330,zomato_2_1387,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yelp_2_505,yelp_3_2795,yelp_2__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0
yellow_pages_1_2579,yelp_2_3692,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
yelp_2_799,yelp_3_8776,yelp_2__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_25924,zomato_2_1939,yellow_pages_1__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
yelp_3_2013,zomato_2_508,yelp_3__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
yellow_pages_1_24424,zomato_2_1733,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
yellow_pages_1_5302,yelp_2_2191,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
yellow_pages_1_4597,yelp_3_1812,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.3333333333333333,3.0
yellow_pages_1_7147,yelp_2_62,yellow_pages_1__yelp_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_26057,zomato_2_1454,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.125,8.0
yellow_pages_1_432,yelp_3_943,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_25365,yelp_2_1274,yellow_pages_1__yelp_2,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yelp_2_1335,zomato_2_1677,yelp_2__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.125,8.0
yellow_pages_1_3549,yelp_2_1867,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
yellow_pages_1_5607,yelp_2_2166,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
yelp_2_1920,zomato_2_3820,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
yellow_pages_1_24645,yelp_3_8346,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_13504,yelp_3_4809,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0
yellow_pages_1_24252,zomato_2_1931,yellow_pages_1__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0
yelp_2_203,yelp_3_2415,yelp_2__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_24512,yelp_3_8462,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
yellow_pages_1_3395,yelp_3_1498,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
yellow_pages_1_8159,yelp_3_2219,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_26024,yelp_3_8464,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yelp_3_1549,zomato_2_4222,yelp_3__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yelp_2_2040,zomato_2_3010,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_5110,yelp_2_1595,yellow_pages_1__yelp_2,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1,10.0
yellow_pages_1_3395,yelp_2_2087,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.25,4.0
yellow_pages_1_5333,yelp_3_1752,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_26297,yelp_3_8534,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
yellow_pages_1_2240,yelp_2_3799,yellow_pages_1__yelp_2,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_2279,yelp_2_3587,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.2,5.0
yelp_2_1335,yelp_3_8246,yelp_2__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
yellow_pages_1_25946,yelp_3_8653,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yellow_pages_1_24645,yelp_3_8678,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
yelp_2_3229,zomato_2_6146,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_2987,yelp_3_1875,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yellow_pages_1_23297,yelp_3_7264,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_24591,yelp_3_8836,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
yelp_3_6784,zomato_2_1574,yelp_3__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_5110,zomato_2_4163,yellow_pages_1__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yelp_3_8808,zomato_2_1571,yelp_3__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
yellow_pages_1_26057,yelp_3_8778,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_26377,yelp_3_7961,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
yellow_pages_1_25365,yelp_3_8493,yellow_pages_1__yelp_3,True,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_23451,yelp_3_8385,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
yellow_pages_1_25946,yelp_3_8113,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0
yellow_pages_1_26024,yelp_3_8778,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yelp_2_2309,zomato_2_3194,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
yellow_pages_1_4893,zomato_2_3810,yellow_pages_1__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
yellow_pages_1_215,yelp_2_3737,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
yellow_pages_1_24216,yelp_3_8669,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yellow_pages_1_25931,yelp_3_8248,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
yelp_2_948,zomato_2_2276,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yelp_2_195,yelp_3_2526,yelp_2__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, True)",1.0,0.0
yellow_pages_1_24408,yelp_2_1139,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.16666666666666666,6.0
yelp_2_1912,zomato_2_4329,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yellow_pages_1_25774,yelp_3_8150,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
yellow_pages_1_26057,yelp_3_8464,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yelp_3_7981,zomato_2_1533,yelp_3__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_24411,yelp_2_1067,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.2,5.0
yellow_pages_1_27017,yelp_3_9052,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
yelp_2_1533,zomato_2_3602,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
yellow_pages_1_24814,yelp_2_1405,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_7016,zomato_2_204,yellow_pages_1__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0
yellow_pages_1_24411,zomato_2_2157,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.2,5.0
yellow_pages_1_7938,yelp_3_2454,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
yelp_2_505,zomato_2_860,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0
yellow_pages_1_25399,yelp_2_1387,yellow_pages_1__yelp_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_25405,yelp_3_8510,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.14285714285714285,7.0
yellow_pages_1_7727,yelp_3_2202,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
yellow_pages_1_26101,yelp_3_8657,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_3405,yelp_3_1694,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_2240,yelp_3_948,yellow_pages_1__yelp_3,True,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_24216,yelp_3_8450,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
yellow_pages_1_7016,yelp_3_2252,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.3333333333333333,3.0
yelp_2_828,zomato_2_2282,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_4573,yelp_3_1917,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.3333333333333333,3.0
yellow_pages_1_25733,zomato_2_1785,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.16666666666666666,6.0
yelp_2_1876,zomato_2_3721,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_26136,zomato_2_1486,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
yellow_pages_1_18991,yelp_3_6297,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0
yellow_pages_1_24351,yelp_3_8530,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yellow_pages_1_3499,yelp_3_1958,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.3333333333333333,3.0
yellow_pages_1_4308,yelp_3_1261,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, True)",1.0,0.0
yelp_2_1670,zomato_2_3597,yelp_2__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.125,8.0
yellow_pages_1_27327,yelp_3_9943,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.125,8.0
yelp_2_3862,zomato_2_7314,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_5384,yelp_3_1174,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
yellow_pages_1_7456,zomato_2_789,yellow_pages_1__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_23412,yelp_3_7828,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yellow_pages_1_18704,yelp_3_6820,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yelp_3_1119,zomato_2_3597,yelp_3__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0
yellow_pages_1_28786,yelp_3_9343,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0
yellow_pages_1_17541,yelp_3_5609,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.14285714285714285,7.0
yellow_pages_1_7436,yelp_2_630,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.25,4.0
yellow_pages_1_5031,yelp_3_1239,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
yellow_pages_1_3277,yelp_2_1695,yellow_pages_1__yelp_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_24067,zomato_2_1469,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
yellow_pages_1_25861,yelp_3_8649,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.3333333333333333,3.0
yellow_pages_1_2827,yelp_3_855,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
yellow_pages_1_25655,yelp_3_8230,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
yellow_pages_1_24067,yelp_3_8534,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_4546,yelp_2_2029,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
yellow_pages_1_26850,yelp_3_9419,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_3277,yelp_3_1679,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yelp_2_3286,zomato_2_7187,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yelp_2_1674,zomato_2_3659,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yellow_pages_1_7722,yelp_3_2600,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
yellow_pages_1_24411,yelp_3_8339,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
yellow_pages_1_21391,yelp_3_7054,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
